,image_path,actual,predicted
10,00206969-006_Kalodimos_TIF.jpg,"{'description': (0x010E) ASCII=00206969-006, 05-23-19, staff location portraits, individuals, researchers, Bruker Ascend 1.1 GHz magnet, NMR, man, male, Babis Kalodimos PhD (Structural Biology), @ 200}","USER:  
 Generate a description. 
ASSISTANT: A man is sitting at a desk in a lab, reading a newspaper. He is wearing"
11,00214366-424-V1_TIF.jpg,"{'description': (0x010E) ASCII=00214366, 06-24-21, ARC, Advanced Research Center, interiors, conference room, cafe, atrium, lounge, mother’s room, entrance, handicap, exterior patio @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large outdoor patio with a view of a city skyline. The pat"
12,246004-016_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from the Developmental Neurobiology - Neurocytometry Core.

- SJR - Developmental Neurobiology - Neurocytometry Core at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 90mm, ISO 500, 1/320, f/2.8, Thu, 09-07-2023 at 10:33. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large number of clear plastic tubes, each containing a small amount of liquid"
13,00201431-028_TIF.jpg,"{'description': (0x010E) ASCII=00201431-028, 08-15-18, Administration, staff - location portraits, individuals, presentation speaker, James (Jim) Downing MD (St. Jude CEO and President), @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a man standing in front of a group of people, giving a speech. He is"
14,00202524-020_TIF.jpg,"{'description': (0x010E) ASCII=00202524-020, 10-03-18, campus exteriors, Longinotti Building, Barry Building, St Jude North Building, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a red roof, standing in front of a tree. The building"
15,00206948-020_TIF.jpg,"{'description': (0x010E) ASCII=000206948-020, 05-22-19, staff - location portraits, two-shot, MTC, break area, lounge, talking, collaboration, Scientific Report, male, female, Clinical Trials Administration, Affiliate Program Office, (LR) Victor Santana MD, Carolyn Russo MD, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features two people sitting at a table, with one of them wearing glasses. They"
16,00211332-018_TIF.jpg,"{'description': (0x010E) ASCII=00211332-018, 03-11-20, events, staff - location, Town Hall, COVID-19, Ellis Neufeld MD PhD, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image shows a man standing at a podium, giving a speech to a group of people."
17,10002065-005-V2_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern building with a red roof and a glass exterior. The building is"
18,327903-015_TIF.jpg,"{'description': (0x010E) ASCII=Campus Exterior 

-  at .

- Camera Settings: NIKON Z 9, 24mm, ISO 250, 1/60, f/2.8, Wed, 09-20-2023 at 05:56. v.12.01.23 @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large sculpture of a person with a DNA strand hanging from their neck"
19,00195485-012_TIF.jpg,"{'description': (0x010E) ASCII=00195485-012, 09-30-17, Memphis views, bridges, Harahan Bridge, Frisco Bridge, Big River Crossing, Mississippi River, dusk, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a bridge over a river, with a bridge span visible in the background. The bridge"
20,00214663-012-V1_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern office building with a glass exterior. The building is tall and has"
21,00202524-010_TIF.jpg,"{'description': (0x010E) ASCII=00202524-010, 10-03-18, campus exteriors, Longinotti Building, Barry Building, St Jude North Building, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a green tree in front of it. The tree is surrounded by"
22,00214999-018_TIF.jpg,"{'description': (0x010E) ASCII=00214999-018, 10-21-21, Memphis views, downtown, city, trolly, Main Street, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a green and yellow bus driving down a street. The bus is parked on the"
23,00204697-012_TIF.jpg,"{'description': (0x010E) ASCII=00204697-012, 01-31-19, research instruments, laboratory, reagent bottles, glassware, cleaning, autoclave,  @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a table filled with a variety of clear bottles, each containing a different liquid."
24,144801-111_TIF.jpg,{'description': (0x010E) ASCII=Mural Painting on Broad Ave @ 224},"USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a colorful mural on its side. The mural is"
25,00204697-010_TIF.jpg,"{'description': (0x010E) ASCII=00204697-010, 01-31-19, research instruments, laboratory, reagent bottles, glassware, cleaning, autoclave, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a glass shelf filled with a variety of clear glass vials. The v"
26,00199428-025_TIF.jpg,"{'description': (0x010E) ASCII=00199428-025, 05-03-18, research instruments, mirrors, lasers, Flow Cytometry, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a close-up of a computer circuit board with a series of wires connected to"
27,00210352-040_TIF.jpg,"{'description': (0x010E) ASCII=00210352-040, 12-20-19, events, staff - location, reception, Global Pediatric Medicine, Carlos Rodriguez Galindo MD, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image shows a man standing in a crowd of people, giving a speech. He is holding a"
28,00216097-020-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097, campus aerial views, exterior @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large city skyline with a tall building in the background. Above the city"
29,00215616-013_TIF.jpg,"{'description': (0x010E) ASCII=00215616, Memphis Views, Mighty Lights, Memphis Bridge, Mississippi river, Have More in Memphis @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large bridge over a river, with a purple sky in the background. The"
30,00212010-038_TIF.jpg,"{'description': (0x010E) ASCII=00212010-038, 05-07-20, events, COVID, COVID-19, coronavirus, pandemic, social distancing, campus exteriors, Dominos Event Center, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large brick building with a large clock on the side of it. A woman is"
31,00204680-009_TIF.jpg,"{'description': (0x010E) ASCII=00204680-009, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a blue shelf filled with numerous bottles of various sizes and shapes. The bott"
32,00194570-013_TIF.jpg,"{'description': (0x010E) ASCII=00194570-013, 08-03-17, campus aerials, campus exteriors, drone aerial image, meditation garden, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, colorful garden with a heart-shaped mosaic on the"
33,00207635-002_TIF.jpg,"{'description': (0x010E) ASCII=00207635-002, 07-18-19, staff groups, location portraits, colleagues, collaborating, collaboration, (LR) Akinori Okada (Radiation Oncology), Jackie Faught (Radiation Oncology), Andrew Saunders (Radiation Oncology), @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a group of three people, two men and a woman, standing in a room with"
34,00216087-057-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216087, Memphis views, Have More in Memphis, Central BBQ @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large blue and white tiger statue sitting on a bench in a city street"
35,00204787-027_TIF.jpg,"{'description': (0x010E) ASCII=00204787-027, 02-05-19, campus interiors, Biomedical Library, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large room with a variety of seating options, including several chairs and a"
36,00213123-001_TIF.jpg,"{'description': (0x010E) ASCII=00213123, campus aerial, exterior, drone, Rainbow @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large city with a beautiful skyline, including a large building with a golden d"
37,00204787-022_TIF.jpg,"{'description': (0x010E) ASCII=00204787-022, 02-05-19, research instruments, laboratory, 96 channel pipette, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a long row of glass tubes, each containing a clear liquid. The tubes"
38,10002581-136-V1_TIF.jpg,"{'description': (0x010E) ASCII=10002581, 11-16-22, Memphis views, Nature, Overton Park, Have More in Memphis, walking trail @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large sculpture of a tree with a sun shining on it, creating a"
39,00216511-027-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216511, campus exterior, aerial views @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image showcases a large city with a mix of tall buildings and trees. The skyline is"
40,00214648-005_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, red building with a red roof and a red and white building in the"
41,00206966-004_Abraham_TIF.jpg,"{'description': (0x010E) ASCII=00206966-004, 05-23-19, staff - location portraits, office, Computational Biology, male, Brian Abraham, @ 200}","USER:  
 Generate a description. 
ASSISTANT: A man is sitting at a desk with a laptop open in front of him. He is we"
42,00216511-028-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216511, campus exterior, aerial views @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large city with a mix of tall buildings, including a hospital, apartment buildings"
43,00198073-006_TIF.jpg,"{'description': (0x010E) ASCII=00198073-006, 02-23-18, campus sculpture, interiors, details, DNA structure, art, lobby, GMP, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, colorful, and intricately designed ceiling with a spiral"
44,00154810-112_wm_TIF.jpg,"{'description': (0x010E) ASCII=00154810-112, 04-10-12, Memphis views, outdoors, architecture, bridge, (LR) Memphis-Arkansas Bridge, Frisco Bridge, Harahan Bridge, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a bridge with two sets of railings, one above the other, spanning across"
45,10000715-041_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Puneet Bagga’s lab. Esther Pavao

- SJR - Puneet Bagga lab at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 55mm, ISO 500, 1/20, f/2, Thu, 08-04-2022 at 14:30. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a woman wearing glasses and a white shirt, looking through a micros"
46,135201-021-V4_TIF.jpg,"{'description': (0x010E) ASCII=Campus exterior drone photos, evening, Bass Pro Shops at Pyramid,stock @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, illuminated building with a blue roof, which is the iconic"
47,00213077-020_TIF.jpg,"{'description': (0x010E) ASCII=00213077-020, 11-09-20, campus exteriors, campus details, fall, seasons, reflections, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a large glass window, possibly a hospital, and a large building"
48,130602-010-V1_TIF.jpg,"{'description': (0x010E) ASCII=Campus exterior, IARC Research tower @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern building with a red roof and a glass front. The building is"
49,248302-012_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from Tommaso Cupido’s lab. Tommaso Cupido

- SJR - Tommaso Cupido lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 640, 1/400, f/1.8, Thu, 09-14-2023 at 12:53. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: A person is standing in front of a whiteboard with various chemical symbols and formulas written on it."
50,10001239-012_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Chia-ho Hua’s lab. Vadim Moskvin

- SJR - Chia-ho Hua lab at KRCC, Kay Research and Care Center.

- Camera Settings: ILCE-9M2, 14mm, ISO 2000, 1/60, f/3.2, Thu, 09-01-2022 at 11:37. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image shows a man wearing a blue shirt and glasses, working on a machine that"
51,00206983-014_TIF.jpg,"{'description': (0x010E) ASCII=00206983-014, 05-24-19, staff - groups, lab, Cell and Molecular Biology, (LR) Klementina Fon Tacer PhD, Ryan Potts PhD, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a man and a woman standing in a room, both wearing white lab coats"
52,00212017-014_TIF.jpg,"{'description': (0x010E) ASCII=00212017-014, 05-15-20, staff - location, events, Coffee Break, COVID, COVID-19, pandemic, administration, James Downing MD (President and CEO), @ 200}","USER:  
 Generate a description. 
ASSISTANT: A man wearing a suit and tie sits in a chair, smiling and looking at the"
53,00203581-013_Webster_TIF.jpg,"{'description': (0x010E) ASCII=00203581-013, 11-28-18, staff location portraits, individuals, presentation speaker, man, male, Robert Webster PhD (Infectious Diseases), @ 200}","USER:  
 Generate a description. 
ASSISTANT: A man is standing in front of a podium, giving a speech. He is wearing a"
54,216202-005_TIF.jpg,"{'description': (0x010E) ASCII=New Daisy Theater
- Camera Settings: ILCE-9M2, 15mm, ISO 160, 1/30, f/10, Fri, 06-23-2023 at 14:21. @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, ornate theater with a neon sign that reads ""New Da"
55,00213124-010_TIF.jpg,"{'description': (0x010E) ASCII=00213124, campus aerial, exterior, drone @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large city with a mix of tall buildings and trees. A large, ornate"
56,00204903-003_TIF.jpg,"{'description': (0x010E) ASCII=00204903-003, 02-14-19, research instruments, science, laboratory, 96-well plate, vials, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a green light shining on a green plate, which is placed on a table."
57,10002670-124-V1_TIF.jpg,"{'description': (0x010E) ASCII=10002670, Holiday Decorations, Christmas, Jude Lights, Stock, Campus @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, colorful statue of a man dressed in red and blue, standing in"
58,195701-071_TIF.jpg,"{'description': (0x010E) ASCII=Members of Infectious Diseases travel to Delaware Bay to gather sample for studying bird flu. Pamela McKenzie, Jennifer DeBeauchamp-Newman

- FY23 - Delaware Bay at Delaware Bay.

- Camera Settings: ILCE-9M2, 17mm, ISO 200, 1/640, f/4, Mon, 05-22-2023 at 16:05. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: Two women are wearing masks and gloves while standing on a beach. They are examining"
59,135201-010-V3_TIF.jpg,"{'description': (0x010E) ASCII=ALSAC Tamer Rashid Building, Campus exterior drone photos, evening, stock @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern building with a red roof and a pink roof. The building"
60,00216408-007_TIF.jpg,"{'description': (0x010E) ASCII=An image from the 2022 Scientific Annual Report of Yichao Li and Yong Cheng. 

- SCFY22 - SAR - Yichao Li, Yong Cheng at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 85mm, ISO 400, 1/160, f/2, Wed, 06-08-2022 at 13:52. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: Two men are standing in front of a large screen, each holding a piece of paper. They are"
61,00216338-005_TIF.jpg,"{'description': (0x010E) ASCII=A media release image of Timothy (Tim) Stachowski and Marcus Fischer. 

- Camera Settings: ILCE-9M2, 24mm, ISO 500, 1/125, f/4.5, Fri, 06-03-2022 at 10:44. v.04.2024 MRP @ 224}","USER:  
 Generate a description. 
ASSISTANT: Two men are standing in a room, each holding a piece of paper with a diagram on it."
62,00207528-008_TIF.jpg,"{'description': (0x010E) ASCII=00207528-008, 07-10-19, staff - location portraits, researchers, two-shot, working, lab, mentors, Immunology, (LR) Ben Youngblood PhD, Shannon Boi PhD, @ 200}","USER:  
 Generate a description. 
ASSISTANT: Two people are standing in a lab, one of them wearing a lab coat. They are exam"
63,00211922-121_TIF.jpg,"{'description': (0x010E) ASCII=00211922-121, 04-06-20, events, staff - location, COVID-19, coronavirus, Unsung Heroes, Office of Legal Services, LaResa Young, @ 200}","USER:  
 Generate a description. 
ASSISTANT: A woman is sitting at a desk in front of a computer screen, working on her laptop."
64,00211950-285_TIF.jpg,"{'description': (0x010E) ASCII=00211950-285, 04-30-20, Memphis views, sign, downtown, Mud Island, skyline, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large white sign with the word ""MEMORIAL"" written on it."
65,10002065-001-V2_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern office building with a red roof and a glass exterior. The building"
66,00208305-013_TIF.jpg,"{'description': (0x010E) ASCII=00208305-013, 07-22-19, staff - groups, laboratory, POEs, student, Oncololgy, African-American, female, male, (LR) Esther Obeng MD, PhD, Reid Palumbo, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image shows a woman and a man standing next to each other, both wearing lab coats"
67,00204680-023_TIF.jpg,"{'description': (0x010E) ASCII=00204680-023, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a blue display case filled with a variety of transparent plastic bottles. The bott"
68,00204666-111_TIF.jpg,"{'description': (0x010E) ASCII=00204666-111, 01-29-19, research instruments, science, laboratory, genome sequencing slides, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a collection of colorful, rainbow-colored pens or markers. There are"
69,00211245-159_cmp_TIF.jpg,"{'description': (0x010E) ASCII=00211245-159, 03-02-20, campus interiors, Bone Marrow Transplant, BMT, inpatient room, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a hospital room with a hospital bed, a couch, and a chair. The"
70,195701-067_TIF.jpg,"{'description': (0x010E) ASCII=Members of Infectious Diseases travel to Delaware Bay to gather sample for studying bird flu. Jon (Patrick) Seiler

- FY23 - Delaware Bay at Delaware Bay.

- Camera Settings: ILCE-9M2, 12mm, ISO 200, 1/6400, f/5.6, Mon, 05-22-2023 at 15:55. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a man wearing a hat and a black jacket kneeling on a rocky"
71,00202381-006_TIF.jpg,"{'description': (0x010E) ASCII=00202381-006, 09-21-18, Memphis views, aerials, drone view, downtown Memphis, cityscape, sunrise, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image captures a beautiful cityscape with a sunset in the background. The sky is"
72,00214636-002_TIF.jpg,"{'description': (0x010E) ASCII=00214636, campus aerial, campus exterior, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, multi-story building with a red roof, surrounded by trees. The"
73,00213077-013_TIF.jpg,"{'description': (0x010E) ASCII=00213077-013, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a red roof, which is a part of a hospital. The"
74,00202806-004_TIF.jpg,"{'description': (0x010E) ASCII=00202806-004, 10-15-18, campus details, campus exteriors, holidays, Halloween, decorations, PCC, Patient Care Center, St. Jude Thaddeus statue, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large red building with a statue of a statue of a man in front of it"
75,00201051-092_TIF.jpg,"{'description': (0x010E) ASCII=00201051-092, 06-24-18, clinical procedures, location portraits, Eye Clinic, male, boy, Kaden Haynes, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a young child with glasses, looking through a pair of eyeglasses"
76,00204903-005_TIF.jpg,"{'description': (0x010E) ASCII=00204903-005, 02-14-19, research instruments, science, laboratory, 96-well plate, vials, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a white computer monitor with a green light on it. The monitor is placed on a"
77,00207400-092_TIF.jpg,"{'description': (0x010E) ASCII=00207400-092, 06-21-19, Board of Governors, Board Tribute Dinner,  DEC, Camille Sarrouf Jr, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a man standing at a podium, holding a microphone and giving a speech."
78,10002190-031_JPG.jpg,"{'description': (0x010E) ASCII=10002190, 11-01-22, people hospital staff, campus interior, Proton Therapy Center, Radiation Oncology, The Memphis Museum of Science and History, MoSH, @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, clean, and shiny metal surface, possibly a table or a large"
79,00207610-013_TIF.jpg,"{'description': (0x010E) ASCII=00207610-013, 07-16-19, research procedures, lab, plates, mentor, POE, (LR) Jun Yang, Victoria Jones, @ 188}","USER:  
 Generate a description. 
ASSISTANT: The image shows a man and a woman standing in a lab, examining a piece of paper."
80,10001677-040_TIF.jpg,"{'description': (0x010E) ASCII=10-05-22, Campus exterior, i4ARC, ARC, research tower, drone, evening, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a red roof, which is the Inspire Advanced Research Center"
81,203901-025_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from Steve Varga’s lab. Stacey Hartwig

- SJR - Steven (Steve) Varga lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 35mm, ISO 400, 1/500, f/1.8, Wed, 06-21-2023 at 14:48. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: A woman is looking at a computer screen displaying a series of images of cells. She is holding a"
82,00183960-067_wm_TIF.jpg,"{'description': (0x010E) ASCII=00183960-067, 03-17-16, research procedures, laboratory, lab, pipet, pipette, pipetting, drop, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image shows a close-up view of a glass tube filled with liquid, which appears to"
83,195701-061_TIF.jpg,"{'description': (0x010E) ASCII=Members of Infectious Diseases travel to Delaware Bay to gather sample for studying bird flu. 

- FY23 - Delaware Bay at Delaware Bay.

- Camera Settings: ILCE-9M2, 90mm, ISO 200, 1/2500, f/4.5, Mon, 05-22-2023 at 15:41. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a person wearing blue gloves and holding a pair of scissors. The"
84,00214648-006_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern building with a red roof and a glass facade. The building"
85,00206948-018_TIF.jpg,"{'description': (0x010E) ASCII=00206948-018, 05-22-19, staff - location portraits, two-shot, MTC, break area, lounge, talking, collaboration, Scientific Report, male, female, Clinical Trials Administration, Affiliate Program Office, (LR) Victor Santana MD, Carolyn Russo MD, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image shows two people sitting at a dining table, engaged in a conversation. They are surrounded"
86,00214636-006_TIF.jpg,"{'description': (0x010E) ASCII=00214636-006, 07-01-21, campus aerial, campus exterior, Hope garden, drone @ 188}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, colorful mosaic of a heart with a blue heart on it"
87,00215001-021_TIF.jpg,"{'description': (0x010E) ASCII=00215001-021, 10-26-21, Memphis views, downtown, bridge, Big River Crossing, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a long, narrow walkway with a metal fence on both sides. A group"
88,00205747-012_TIF.jpg,"{'description': (0x010E) ASCII=00205747-012, 03-26-19,research instruments, hands, working, controller board cryoEM, microscope, microscopy, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image shows a person's hand pressing a button on a control panel. The control panel is"
89,00207603-009_TIF.jpg,"{'description': (0x010E) ASCII=00207603-014, 07-12-19, campus interiors, Diagnostic Imaging, lobby, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image depicts a large, open room with a variety of seating options. There are"
90,10001677-044-V1_TIF.jpg,"{'description': (0x010E) ASCII=10-05-22, Campus exterior, i4ARC, ARC, research tower, drone, evening, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a description. 
ASSISTANT: The image features a large office building with a large sign that reads ""Spiritual Advance Research"
91,240501-015_TIF.jpg,"{'description': (0x010E) ASCII=A Progress blog photo of Emiliy Zeng. 

- Camera Settings: ILCE-9M2, 55mm, ISO 800, 1/100, f/3.2, Wed, 08-09-2023 at 15:46. v.04.2024 MRP @ 224}","USER:  
 Generate a description. 
ASSISTANT: A woman is sitting at a desk with a computer screen in front of her. She is we"
92,00204680-025_TIF.jpg,"{'description': (0x010E) ASCII=00204680-025, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a description. 
ASSISTANT: The image features a blue refrigerator filled with a variety of scientific instruments. The refr"
93,219801-017_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website photo for Kiel Neumann’s lab.

- SJR - Kiel Neumann lab at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 90mm, ISO 320, 1/80, f/4, Tue, 08-01-2023 at 10:30. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: The image features a large, clear glass measuring cup filled with a dark liquid. The cup is"
94,00216191-028_TIF.jpg,"{'description': (0x010E) ASCII=An image from the 2022 Scientific Annual Report of Peipei Zhou. 

- SCFY22 - SAR - Peipei Zhou at ARC, Inspiration4 Advanced Research Center.

- Camera Settings: ILCE-9M2, 22mm, ISO 800, 1/200, f/3.5, Mon, 05-16-2022 at 12:27. v.04.2024 OP @ 224}","USER:  
 Generate a description. 
ASSISTANT: A man is standing in front of a microscope, examining a sample of blood. He"
